7039	11,42
7040	4
7041	1,16,42
7042	12,30,50,55
7043	2,42
7044	7,21
7045	3,5
7046	22,25
7047	26,42
7048	39
7049	17,34
7050	6,17,30,40,42,56
7051	42,51
7052	22,25
7053	7
7054	42
7055	3,14
7056	3,23
7057	2,8,20,34,42
7058	8,20
7059	23
7060	7,42
7061	3
7062	1,6,7,8,17,20,21,23,30,40,54,55,59
7063	42
7064	16,17,42,44,53
7065	20,23
7066	31,47
7067	53,54
7068	8
7069	26
7070	26,42
7071	26
7072	6,7,30,49
7073	5,40
7074	26
7075	40,42,59
7076	40,59
7077	20
7078	53,54
7079	25,42
7080	12,30
7081	3,14
7082	56,57
7083	8,16,42
7084	3,14
7085	3,14
7086	3,14
7087	17,59
7088	3,14
7089	6,7,10,23,34,54
7090	8,14
7091	7,23,30
7092	17,54
7093	8,30
7094	7,12,30,40
7095	3
7096	23
7097	17,39
7098	7,55
7099	42,49
7100	34
7101	7,42
7102	3
7103	7,8,30,42
7104	39
7105	6,47
7106	8,56
7107	42
7108	3,30
7109	4,25,30,34
7110	2,3
7111	34
7112	3,14
7113	49
7114	42,56
7115	59
7116	42
7117	8,30
7118	3,17,54
7119	14,34
7120	14
7121	3
7122	5,6,7,8
7123	14,51
7124	7,42
7125	3,7,14,59
7126	3
7127	20
7128	7,30
7129	3
7130	14,51
7131	3,6,7,30
7132	14
7133	12,30
7134	14,18
7135	3,14
7136	26,40
7137	3,44
7138	56
7139	17,59
7140	42,55
7141	11,23
7142	2,42
7143	23,42
7144	3,42
7145	5,34
7146	8,51
7147	10,17
7148	23
7149	8,51,53
7150	3
7151	23,42
7152	19,23
7153	3,39
7154	16,23,42,43,49
7155	7,30
7156	11,16,34,42
7157	54
7158	8,10,44
7159	7,42
7160	8
7161	26,59
7162	25
7163	54,57
7164	4
7165	2,16,26,34,42,53
7166	8,30,39
7167	8,14,22,34
7168	23,34
7169	10,47
7170	3,40
7171	7
7172	14,25
7173	3
7174	24
7175	20,25
7176	1,3
7177	5,8,17,22,26,49
7178	23
7179	17,30
7180	30
7181	39,40
7182	17
7183	42,56
7184	26,42
7185	8,14
7186	23,41
7187	7,8,23,42
7188	42
7189	7,17
7190	17,39
7191	8,18
7192	42
7193	20,25
7194	2,42
7195	39
7196	3,7,47,59
7197	1,54
7198	8,23,26,49
7199	39,52
7200	3,49
7201	8
7202	7,8,18
7203	16,42
7204	23,40
7205	14,51
7206	49
7207	0,59
7208	12,30
7209	12
7210	6,7,8,30
7211	7,12,30,42
7212	17,54
7213	3
7214	3,14
7215	14,51
7216	3,14,21
7217	8,14
7218	14,42
7219	3,14
7220	14
7221	39,42,44,47
7222	3
7223	3
7224	3,50
7225	3,8
7226	3,14
7227	14,42
7228	3
7229	3
7230	14,20
7231	4
7232	14
7233	3,17
7234	14,49
7235	3,14,51
7236	3,14
7237	3,16
7238	26,54
7239	14,42
7240	3,14
7241	0,23
7242	3
7243	47
7244	3,8
7245	14
7246	7,8,17
7247	3
7248	3,14
7249	40,47
7250	34,56
7251	8,14
7252	8,14
7253	3,8,17,30
7254	3,42
7255	3
7256	34,53
7257	8,30
7258	8
7259	3
7260	3,14
7261	3,14
7262	3,14
7263	39
7264	7,34,42,59
7265	21
7266	17,46
7267	23
7268	17,55
7269	3,14
7270	7,42
7271	3,17
7272	26,30,42,49,53
7273	5,22
7274	3
7275	42
7276	14,18
7277	8,14
7278	26,42,49
7279	21
7280	3,14
7281	3,8
7282	56
7283	3,42,47
7284	3,14
7285	3,42
7286	3,14
7287	3,53
7288	19,31
7289	42,56
7290	17
7291	16
7292	3,14
7293	3,42
7294	8,30
7295	1,54
7296	8
7297	34,51
7298	38,42
7299	23,42
7300	3,14
7301	3,56
7302	3
7303	14,34
7304	3,34
7305	3,14
7306	14
7307	17,30,38,42
7308	23,54
7309	3,14
7310	3
7311	14
7312	14
7313	3,59
7314	14
7315	8
7316	3
7317	44
7318	9,56
7319	2,3
7320	7,26,42
7321	2,56
7322	1,54
7323	8
7324	59
7325	23,47
7326	17,39
7327	8
7328	14,22
7329	3,8,14
7330	3,12
7331	3,14
7332	54
7333	42
7334	7,30
7335	11,42
7336	3
7337	42
7338	54
7339	11,42
7340	17,42
7341	3,54
7342	3,17
7343	8,42
7344	18,42
7345	47
7346	6,54
7347	20
7348	17
7349	32,47
7350	23,49
7351	4
7352	54
7353	17
7354	8,30
7355	54
7356	18,42
7357	7
7358	8
7359	2,51
7360	42
7361	2,44
7362	1,54
7363	3,7,12,14,42,51
7364	8
7365	2,23,44,49
7366	22,34
7367	21,23
7368	34,42
7369	49
7370	51,53
7371	5,49
7372	3,8,17,18
7373	1,2
7374	45,56
7375	8,30
7376	39,55
7377	26,42,49
7378	25
7379	7,33
7380	54
7381	0,26
7382	56
7383	3,7,17,54,59
7384	54
7385	3,17
7386	8,19
7387	23,37
7388	30,59
7389	6
7390	53,59
7391	36,49
7392	8,30
7393	12
7394	42,44
7395	6,8,17,54
7396	3,44
7397	8,30
7398	11
7399	5
7400	16,42
7401	42,55
7402	23,34,42,53
7403	3
7404	42
7405	42
7406	7,8,18,42
7407	3,42
7408	8,14
7409	14
7410	8,14
7411	0,49
7412	14,23
7413	3
7414	54
7415	3,17,30,39,40,52,55
7416	3
7417	7,20
7418	39
7419	3,14
7420	14
7421	3,12
7422	14,34
7423	9,23
7424	42
7425	20
7426	8,54
7427	3,6,12,30
7428	3,25
7429	8,16
7430	40,53
7431	10,34,53,56
7432	9,42
7433	3,14
7434	8
7435	7,42
7436	5,16
7437	14
7438	3,14
7439	14
7440	42,54
7441	14
7442	7,8
7443	3,14
7444	3,8,14,25
7445	7,44
7446	14,22
7447	3,51
7448	42,47,55
7449	54
7450	8,14
7451	14,34,51
7452	39,54
7453	42
7454	3,14
7455	2,26
7456	3
7457	3,42
7458	14
7459	3
7460	20,25
7461	42
7462	3
7463	56
7464	3,14
7465	2
7466	8,30
7467	8,14
7468	3
7469	23,55
7470	3
7471	1,14
7472	14,51
7473	42
7474	3,21,30
7475	8,14
7476	3,14
7477	4
7478	8
7479	3,8,14,42
7480	3,17
7481	3,14
7482	3,14
7483	20
7484	3,14
7485	3,14
7486	8,14
7487	8
7488	3,39
7489	7,23
7490	7,10,23,34,42
7491	14,17
7492	7,34
7493	33
7494	8,18
7495	3,14
7496	3,14
7497	42,56
7498	17
7499	17
7500	3,17
7501	10,17
7502	3,14
7503	26
7504	3
7505	8,30
7506	9,38
7507	14,42
7508	24,50
7509	26,43
7510	42
7511	17,40
7512	7,42
7513	21
7514	5,42
7515	51
7516	3,14
7517	18
7518	57
7519	56
7520	11,54
7521	3,34
7522	15,16,55
7523	10
7524	1,7,8,23,34,42,54,56
7525	7,8
7526	7,40
7527	42
7528	26
7529	12,30
7530	8
7531	14,51
7532	23
7533	3,17
7534	42,56
7535	34,42
7536	14,18
7537	7,42
7538	5,7,42,47,57
7539	8
7540	8,42
7541	11,34,42
7542	3,55
7543	3,8,17,30,42
7544	14,42
7545	5,53
7546	26,42
7547	16,26
7548	40,47
7549	42
7550	30,52
7551	3,14
7552	8,18,42,59
7553	6,7,12,30,59
7554	1,54
7555	3
7556	20,56
7557	53
7558	42
7559	7,59
7560	5,17,22,28,29,40
7561	7,42
7562	17,39
7563	12,20
7564	26,42
7565	11,42
7566	30
7567	3,42
7568	3
7569	3,42
7570	8,42
7571	5,6,7,59
7572	23
7573	14
7574	12,16,30,49,50
7575	8
7576	6,17
7577	3,53
7578	26,42
7579	17,42,52,59
7580	8,34
7581	8,30
7582	39
7583	7,23,30
7584	20,56
7585	42,43
7586	7,11
7587	26,42
7588	7,53
7589	8,12,19,55
7590	2,25
7591	4,8,59
7592	4,42
7593	11,42
7594	12,30
7595	7,26
7596	17
7597	34,53
7598	8
7599	17,39
7600	5,22
7601	30,42,49
7602	7,12
7603	23
7604	31,42
7605	26,42
7606	26,42,53
7607	30,55
7608	8
7609	56
7610	26
7611	4
7612	2
7613	3,42
7614	42
7615	26,34
7616	49,53
7617	8,23
7618	23
7619	25
7620	19,31
7621	7,53
7622	3
7623	31
7624	17
7625	42,49
7626	3,8,17,33,39
7627	42
7628	20,51,53
7629	2,3,14,25
7630	17,24
7631	30,42,55
7632	7,42
7633	23
7634	7,41,42
7635	20
7636	34,54
7637	0,16
7638	5,40
7639	8
7640	16,55
7641	12,30
7642	23,25,26,42,51
7643	17,42
7644	8,23
7645	3,8,17,42
7646	7,17
7647	14,20
7648	20,53
7649	3,42
7650	42
7651	23,30,31,56,57
7652	5,10,17,30,53
7653	2,16
7654	3
7655	50,55
7656	6,12
7657	23,42
7658	3
7659	4
7660	8,18
7661	0,20,23,53,56
7662	3,7,14,51
7663	17
7664	6,7
7665	49,59
7666	2,3,12,30
7667	39
7668	7
7669	3
7670	49,53
7671	7,16
7672	20,26
7673	3,7,8
7674	0,16
7675	12,30
7676	4,8,30,42
7677	26
7678	17,40
7679	23,59
7680	23,42
7681	10,34,40
7682	3,25
7683	14
7684	18,51
7685	17,59
7686	19,42
7687	3,40,54
7688	11,40,42,54,57,59
7689	3
7690	12
7691	22,23
7692	54
7693	3,37
7694	8,14
7695	3,54
7696	3,51
7697	55
7698	12,20,30
7699	17,26,42,49
7700	5,22
7701	25,34
7702	5,47
7703	3,59
7704	26,40
7705	5,24,26,49,58
7706	8,56
7707	8,26
7708	8,9
7709	3,8,19,42
7710	19,31
7711	3
7712	22,26
7713	26
7714	42
7715	14
7716	26,54
7717	10,42,53
7718	5,53
7719	14
7720	20
7721	26,54
7722	8,14,30
7723	8,30
7724	8,25
7725	3,14,17,34
7726	31,42
7727	39,49
7728	23
7729	7,8
7730	42,59
7731	7
7732	23,42
7733	13,19,31,42,56
7734	8
7735	26,40
7736	42,43
7737	5,7
7738	40,42,59
7739	42,53
7740	53
7741	3
7742	8,12,21
7743	7,54
7744	6,56
7745	7,12
7746	12,30,42
7747	26,49
7748	22,26
7749	30
7750	22,55
7751	26,42
7752	7,16,17,42,44,55,56
7753	24,45
7754	12,30
7755	22,56
7756	23,42
7757	23,42
7758	3,43
7759	1,44
7760	42
7761	34,59
7762	2,44
7763	5,23
7764	3,25
7765	17,20
7766	48,49
7767	14,42
7768	7,42
7769	8,30
7770	50,53
7771	11,42
7772	6,7,39
7773	34
7774	8,56
7775	2,44
7776	56
7777	23,50
7778	26,42
7779	17,26
7780	40,47
7781	3,42
7782	8,30
7783	3,14
7784	39
7785	26,59
7786	31
7787	14
7788	3,17
7789	49,56
7790	47
7791	29,47
7792	14
7793	40,47
7794	25,44
7795	3,5,17,47
7796	8,30
7797	39
7798	44,49
7799	5,22,47
7800	54
7801	14,42
7802	1,44
7803	20,23
7804	8,30
7805	3
7806	42
7807	34,53
7808	3,30,42
7809	23
7810	54
7811	49
7812	3
7813	3,52
7814	20,23
7815	49,59
7816	34,39
7817	4
7818	3,51
7819	8
7820	8,11
7821	51,53
7822	0,7,45
7823	20
7824	7,26,39,42
7825	11,26,49
7826	3,8
7827	8,40
7828	42,49
7829	2,12,22,50,55
7830	47
7831	25,51
7832	1,33
7833	17
7834	3,6,42
7835	5,25,34,40,49
7836	17,51
7837	1,56
7838	56
7839	7,8
7840	3,6,7,10,17,39,44
7841	39
7842	43,59
7843	54
7844	25
7845	20,26
7846	42
7847	8,30
7848	54
7849	55
7850	0,12,55
7851	8,55
7852	26,39
7853	54
7854	3,22,26,42,49
7855	40
7856	44,56
7857	26
7858	25
7859	8,19
7860	3,55
7861	54
7862	8,16,17,55,59
7863	20,25,34
7864	26,59
7865	42
7866	2,8,24,42,43,44,56
7867	1,4,8,25,30,42
7868	3,17
7869	42,55
7870	38,42
7871	8,30
7872	3,30,37
7873	7,8,9,34
7874	12,30
7875	14
7876	3
7877	20
7878	34,56
7879	16,42
7880	54
7881	8,52
7882	3,11,42
7883	26,34,49,55
7884	11,58
7885	39
7886	34,51
7887	17,47
7888	8
7889	3,7,17,34,51
7890	22,50
7891	42
7892	20,22
7893	42,45
7894	6,19
7895	42
7896	14,34
7897	8,30,52
7898	39,42
7899	16,42
7900	21,34,55
7901	2,3,44
7902	24,36,42
7903	39
7904	8
7905	20,34,42
7906	26,53
7907	21,42
7908	33,40,47
7909	2,26,42,57
7910	3,49
7911	10,51
7912	23
7913	8,19,34,59
7914	3,17
7915	20
7916	44,53
7917	3
7918	8,30,31
7919	23,55,56
7920	7,8,42,52
7921	34,51
7922	26,42,59
7923	7,16,31,51
7924	42,51
7925	23
7926	8
7927	42,49
7928	39,53
7929	44
7930	16
7931	42,52
7932	8,11,12,28,30,51
7933	7,20,34,42,47
7934	6,7,8,12,19,23,30,53,54
7935	28,53
7936	3,47
7937	7,30,42,44
7938	42,59
7939	3,25
7940	17,20
7941	20
7942	3
7943	53
7944	10,34
7945	0,3,48,49
7946	19,42
7947	8,13,19
7948	17,59
7949	50,55
7950	20
7951	5,59
7952	23,42
7953	42,56
7954	3,5,23,26,42
7955	54,56
7956	3,44,49,56
7957	8,9,24,34,48,51,55,56
7958	7,12
7959	25,44
7960	7,42
7961	17,54
7962	21
7963	56
7964	17,26,39
7965	3,34,42,56
7966	7,34,59
7967	3
7968	8,30
7969	1,5
7970	14,40,51,55
7971	20,23
7972	0,55
7973	23
7974	3,42
7975	20
7976	12
7977	40,42
7978	34,45
7979	14,34
7980	26
7981	14,42
7982	7,42
7983	56,57
7984	34,49
7985	34,51
7986	54
7987	8,30
7988	39,42
7989	3,54,56
7990	7,42
7991	7,9
7992	16,34
7993	5,54
7994	14,42
7995	14,42
7996	7,20,34,42,56
7997	3,34
7998	5,17,29,34
7999	8,12,30
8000	56
8001	7,48
8002	3
8003	6,8
8004	17,18
8005	16,39
8006	26
8007	2
8008	3
8009	7,24
8010	5,7
8011	3,8,17,39,40,42,49,52
8012	0,42
8013	3,17,34,39
8014	34,49
8015	33,53
8016	16
8017	30,55
8018	8,55
8019	42
8020	12,30
8021	25,34
8022	8,9,19,42
8023	43,49
8024	3,23,42,44
8025	39
8026	12,30
8027	23,57
8028	12,30,42,55
8029	42,49
8030	12,30,43,49,55
8031	8,34
8032	34,42
8033	14
8034	23
8035	21
8036	17,26
8037	42,51
8038	57
8039	24,43
8040	20
8041	3,42
8042	14,44
8043	3,14
8044	6,7
8045	3,7
8046	12,30
8047	8
8048	1,54
8049	25
8050	20,23,53,55
8051	14,42
8052	42
8053	3,14,44
8054	59
8055	5,23
8056	3
8057	7,30,42
8058	5,11
8059	23
8060	4,6,7,19
8061	8,19
8062	22,59
8063	20
8064	39
8065	34,51
8066	3,8,30
8067	8,30,54
8068	20
8069	4,42
8070	17
8071	7,42,59
8072	12,30,40,47,50
8073	20
8074	8,23,34,44,51,55,56
8075	3
8076	6,7,12,25,30
8077	7,42,50,53
8078	5,15,20,24,25,26,34,40,48,49,59
8079	28,39
8080	26,49
8081	19,42
8082	8,11,16,18
8083	49
8084	3,14
8085	42
8086	14,42
8087	39
8088	12,55,56,57
8089	3,23,34
8090	17,39
8091	33,53
8092	26,40
8093	8
8094	23,24,26,40,56
8095	2
8096	3,53
8097	8,40
8098	3,8,24,25,30,40
8099	10,26,34
8100	3
8101	7,41
8102	30
8103	20
8104	5,47
8105	8,9
8106	3,8,42,59
8107	3,17
8108	42,55
8109	20,56
8110	3
8111	3,7
8112	19,42
8113	3,42
8114	42,49
8115	10,17
8116	42,49,56,57
8117	42,49
8118	47
8119	39
8120	0,42,49
8121	8,31,34,56
8122	42,59
8123	12,16,30,55
8124	14,42
8125	7,12
8126	17
8127	8,31,47
8128	3,14
8129	56,58
8130	7,42
8131	5,53
8132	17,25,42
8133	5,54
8134	16,22
8135	17,40
8136	25
8137	42,47
8138	0,16
8139	3,8
8140	31,42
8141	45,59
8142	14,25
8143	23,40,52
8144	8
8145	7,8
8146	9,16
8147	10,17
8148	9
8149	3
8150	54
8151	16
8152	17,47
8153	3
8154	3,17
8155	4,8,11,17
8156	59
8157	42,59
8158	7,42
8159	47,53
8160	12,55
8161	16
8162	4,37,55
8163	43,53
8164	5,17,39,40,47,53
8165	3,23,26,34,39,40,42,53
8166	7,42
8167	7,42
8168	3,8
8169	20
8170	2,14
8171	3,14
8172	20,23,56,57
8173	7,42
8174	8,51
8175	42
8176	14
8177	7,24
8178	56
8179	42
8180	40,47
8181	3
8182	5,53
8183	4,10
8184	1,44
8185	0,16
8186	42,59
8187	3,42
8188	30,55
8189	8,21
8190	10,42
8191	26,39
8192	8,30
8193	40,55
8194	5,25
8195	39,42
8196	2,57
8197	34,44
8198	42,43
8199	34,42,56,57
8200	8,25,44
8201	25,42
8202	4,5,8,30
8203	12,17
8204	25,46
8205	3,8
8206	7,14
8207	3,14
8208	14
8209	42
8210	8,42
8211	4,10,17
8212	23
8213	12,30
8214	3,25
8215	26,42,49,59
8216	8,18
8217	8,12,30,42
8218	42
8219	3,42
8220	3,17
8221	20,39,42
8222	14,39
8223	3
8224	42,49
8225	4,12,19,23,31,51,53,55
8226	8,34,42,51
8227	17
8228	20,23
8229	7,42
8230	42
8231	34
8232	3,7,39
8233	7
8234	40,42
8235	10,44
8236	8
8237	3,8
8238	20
8239	17,49
8240	11,17,23,34
8241	2,42
8242	14,51
8243	3,7,14,23,30
8244	1,54
8245	3,10
8246	39,40
8247	7,8
8248	11,42
8249	23,42,54
8250	56
8251	43,55
8252	39,54
8253	42
8254	8
8255	3,39
8256	42,54
8257	47,53
8258	3,4,6,7,8,18,21,23,30,34,40,42,55
8259	8,42
8260	17,42
8261	3,50
8262	20
8263	3,16,34
8264	22,47
8265	7,54
8266	47,54
8267	6,7,8,12,30,40
8268	4
8269	42
8270	4,7,23,30
8271	6,7
8272	37
8273	8
8274	4
8275	6,17
8276	3,17
8277	12,55
8278	17,39
8279	7,12,30
8280	5,16
8281	13,19,35
8282	4
8283	12,26,42,55
8284	17,36,42
8285	55
8286	17,20,40,47
8287	11,42
8288	42
8289	7,26
8290	49,53
8291	16,30
8292	8
8293	34,42,59
8294	12,30
8295	17,53
8296	22,25
8297	40,42
8298	23
8299	24
8300	3
8301	3
8302	17,54
8303	7,42
8304	34,56
8305	3
8306	26
8307	25
8308	8,42
8309	11,42
8310	47
8311	5,34
8312	42,43
8313	10,47
8314	3,14
8315	3
8316	14
8317	23,40
8318	14,51
8319	10,39
8320	5,7,40
8321	54
8322	12,51,55
8323	23,42
8324	5,8,26,42
8325	8,17,21,23,31
8326	14,22
8327	8,42
8328	56
8329	42,49
8330	7,42
8331	43,44
8332	8,45
8333	5,7
8334	26,42
8335	19,42
8336	19,42
8337	8,55
8338	39,52
8339	42
8340	39,55
8341	3,59
8342	56,59
8343	16,23,34
8344	42
8345	3,49
8346	3,17
8347	3,14
8348	17
8349	7,34,38,42
8350	17,49
8351	3,44
8352	6,7
8353	3
8354	34,51
8355	3,17,20,25
8356	26
8357	12
8358	53,56
8359	56
8360	3
8361	14,20
8362	3,22
8363	25
8364	17,51
8365	8,18,34,51
8366	51,55
8367	2,5
8368	34,51
8369	30
8370	8,19
8371	40,54
8372	12,30
8373	8,13,19,30,34,47,48,57
8374	5,47
8375	56
8376	30
8377	3,26,42,54,55,59
8378	54
8379	25,42,51
8380	8,23
8381	8,16,22,30,43,50
8382	51
8383	25,34
8384	8
8385	6,7
8386	7
8387	8
8388	3,25
8389	55
8390	5,33
8391	14
8392	17
8393	53,56
8394	14
8395	17,26,42
8396	42,59
8397	5,42
8398	17,59
8399	26,47
8400	56,57
8401	54
8402	8,30,51,54
8403	40
8404	56
8405	6,8,30
8406	3,8
8407	17,39
8408	10,34
8409	0,9
8410	16
8411	30
8412	3,44
8413	17,55
8414	16,44
8415	2,44
8416	26,49
8417	56,57
8418	3,12,16,17,25,26,42,53,56
8419	42,59
8420	5
8421	42
8422	8,42
8423	43,53
8424	1,2,22,25,34,53,56,57
8425	11,51
8426	56,57
8427	5,49
8428	39
8429	6
8430	3,14,16,54
8431	7,26
8432	8,56
8433	30,59
8434	51
8435	39,42
8436	34,59
8437	12,30
8438	7,8,12,16,55
8439	3,42
8440	20
8441	7,8,26,30,42,49,57
8442	0,16,34,42
8443	42,49
8444	1,3
8445	7
8446	3
8447	30,42
8448	26,42
8449	29,59
8450	16,42
8451	5,42,43,49
8452	34,42,56
8453	4,12,55
8454	6,8,54
8455	12
8456	26,42
8457	6,8,17,21,26,39,49
8458	5,53
8459	22,55
8460	3,7
8461	3,17
8462	49,50
8463	3,14
8464	39,52
8465	42,43
8466	6,20,42
8467	7,8
8468	3,39,42,43
8469	42,54
8470	42,49
8471	9,35
8472	53,56
8473	42
8474	54
8475	53,56
8476	2,7
8477	8,19
8478	12,30
8479	42
8480	14
8481	26
8482	3
8483	42
8484	22
8485	3,7
8486	23
8487	3,6,7,39
8488	3,17
8489	39
8490	3,17,49
8491	30
8492	7,42
8493	54
8494	40
8495	17,54
8496	42,51
8497	42,59
8498	10,40,42,44
8499	17
8500	23,51
8501	7,8
8502	6,7,8,17,26,30
8503	8,30
8504	3,14
8505	3,51
8506	1,54
8507	20
8508	54
8509	10,17
8510	42,53
8511	10
8512	26
8513	49
8514	10,17,34,38
8515	3
8516	17,47
8517	7,52
8518	12,55
8519	1
8520	5
8521	7,8
8522	8
8523	30,52
8524	42
8525	23,42
8526	30,40
8527	54
8528	34,42,48
8529	42,49
8530	12,30,42
8531	24,26
8532	12,30
8533	8,25
8534	16,42
8535	9,23
8536	26,42
8537	3
8538	17,59
8539	40,55
8540	3
8541	8,18,42,49
8542	20,23
8543	6,8
8544	43,49
8545	2,42
8546	8,30
8547	39
8548	12
8549	26,42
8550	17,51
8551	42
8552	3,14,34
8553	6,30
8554	42,49
8555	42
8556	7,42
8557	26,42,44,59
8558	3,25
8559	42
8560	20,59
8561	56,57
8562	42
8563	56
8564	17
8565	8
8566	43
8567	7,8
8568	7,30
8569	8,20,23,30,42
8570	42,59
8571	4,7,52
8572	1,42
8573	23,54
8574	20,22,23,29,40,42,56
8575	14,25
8576	3,12,30
8577	7,40
8578	55
8579	23
8580	14
8581	51,55
8582	34
8583	47
8584	3
8585	49,50
8586	8,19
8587	6,8,30,55
8588	14
8589	8,23
8590	7,42
8591	8,30
8592	7,30,54
8593	7,56,57
8594	14,51
8595	3,8
8596	4,6,7,8,12,25,30,55,59
8597	12
8598	8,23,42
8599	20,23,42,56
8600	8,42
8601	31,40
8602	8,11
8603	23,30
8604	23
8605	23,34
8606	33,40
8607	31,34,47
8608	5,42
8609	20,42
8610	5,30,58
8611	3
8612	14,42
8613	20
8614	14,34,42
8615	19,42
8616	47,54
8617	8,30,52,54
8618	7,17
8619	7,12,30
8620	51
8621	10,11,20,40,42
8622	39
8623	23
8624	54
8625	0,23
8626	34,42
8627	8,23
8628	5
8629	42,49
8630	10,26
8631	17,59
8632	21,23,54
8633	8,23,26,49
8634	8,52
8635	3,17
8636	34,36,42
8637	19,26,30,34
8638	26
8639	10,17
8640	7,8
8641	25,30,42,51
8642	23,42
8643	8,13,19,30
8644	2,3
8645	0,50
8646	42,55
8647	1
8648	17
8649	30
8650	4
8651	8,26,30
8652	42
8653	54,59
8654	42,49
8655	12,30,54
8656	6,8
8657	23,48
8658	14,42
8659	9,42
8660	3,17
8661	17,26
8662	42,59
8663	40,54
8664	42,51
8665	4
8666	54
8667	7,8,30,52
8668	8,59
8669	3
8670	12,55
8671	10,40
8672	39
8673	23,42,59
8674	6,7
8675	34,42
8676	17,34,42,53
8677	3,7,17,23,34,39,42
8678	23
8679	23,42,43
8680	42,49
8681	42,44,59
8682	8,42
8683	8,44
8684	7,51
8685	54
8686	8,9,53
8687	3,5,40,42,45,56
8688	12,30
8689	8,23
8690	3,17,25,40
8691	12,30
8692	8,12
8693	23
8694	42
8695	42
8696	39
8697	2,25,33
8698	4
8699	8,23
8700	7,16
8701	17,42
8702	17,26
8703	3,5,7,13,18,19,26
8704	5,47
8705	54
8706	24
8707	8,25
8708	5,6
8709	40,48
8710	1
8711	37,51
8712	3,17
8713	8,22
8714	7,47
8715	39,46
8716	17,39
8717	7,22
8718	34,42
8719	2,25
8720	8,30
8721	20,42
8722	21,53
8723	17
8724	5,47
8725	8
8726	39,42
8727	56,57
8728	37,55
8729	42,56
8730	1,22,55
8731	34,42
8732	14,42
8733	3,4,17,24,40,44,54,55
8734	4,12
8735	3,39
8736	26,30,42,51
8737	8,30
8738	21,26
8739	42
8740	3,25
8741	8,30,55
8742	23,48
8743	34,42
8744	25
8745	26,42
8746	3,40
8747	42,44
8748	12,30,55
8749	7,8,23
8750	42,59
8751	49
8752	21
8753	42
8754	12,30,55
8755	4,6,8,17,26,55
8756	23
8757	17,39
8758	20
8759	56,57
8760	56,59
8761	53
8762	3
8763	42,44
8764	17,26,34,59
8765	54
8766	8,30
8767	8
8768	3,44
8769	5,20,47
8770	1,54
8771	42,53
8772	8,17
8773	56,57
8774	17
8775	1,2
8776	56,57
8777	17,34
8778	20
8779	3,42
8780	12,55
8781	23
8782	34,42
8783	39,40
8784	42
8785	34,49
8786	6,7,12,30
8787	54
8788	8,18,34,42
8789	51
8790	8
8791	7,8
8792	8,42
8793	56
8794	17,26
8795	47,54
8796	23
8797	8,54
8798	10,17
8799	7,17
8800	23
8801	34
8802	34,42
8803	8,45
8804	3,42
8805	22,34
8806	3,42,44
8807	20,34
8808	17,59
8809	8
8810	10,17,55
8811	7,42
8812	54
8813	56
8814	49,59
8815	3,53
8816	3,34,42
8817	54
8818	39
8819	1,2,3,8,16,23,30,34,42,51,52
8820	7,42
8821	42,44
8822	26,42
8823	26
8824	17
8825	42,59
8826	2,26,51
8827	5,17,26,34,53
8828	42
8829	7,42
8830	8,25,30,42
8831	34,42
8832	2,8,12,30
8833	7,20,42
8834	2,7,17,34,55,59
8835	5,23
8836	42
8837	30,55
8838	42
8839	3,4,14,17,20,34,40,55
8840	20
8841	3
8842	40,47
8843	7
8844	56,57
8845	8,30
8846	3,42
8847	7,42
8848	14
8849	42,59
8850	7,17
8851	8,30
8852	42,53
8853	8,13,19
8854	31,42
8855	42
8856	14,25
8857	55
8858	17,26,55
8859	3,14
8860	8,26,49
8861	19,23,35
8862	8,14
8863	1,34
8864	23
8865	8,25,49,51
8866	8,16,30
8867	9,42,47
8868	42
8869	39
8870	3,17
8871	14,59
8872	17,53
8873	23,59
8874	47,49
8875	20
8876	23
8877	8,11,42
8878	39
8879	14,25
8880	34,42
8881	1,56
8882	34
8883	30
8884	8
8885	8,34
8886	17,59
8887	42,43
8888	26,54
8889	19,42
8890	54
8891	26
8892	3,25,45,56
8893	26,59
8894	5,59
8895	2,4,6,8,25,26,31,48,49,53
8896	2,5,8,22,23,30,34,54
8897	54
8898	57
8899	22
8900	22
8901	22
8902	39,51
8903	8
8904	17,59
8905	20,34
8906	42,59
8907	8,30
8908	6,7,21,30
8909	42,59
8910	20,42
8911	7,59
8912	3
8913	4,8,34
8914	14,59
8915	17,49
8916	17,59
8917	3
8918	42
8919	42
8920	17,44
8921	1,54
8922	23
8923	40,44
8924	21,55
8925	6,7
8926	3,17,42
8927	42,55
8928	8
8929	42
8930	20
8931	7,30,54
8932	6,7
8933	3,8
8934	24,56
8935	3,14
8936	3,5,7,30,40,52
8937	26
8938	23
8939	7,42
8940	7,44
8941	17,47
8942	3
8943	42
8944	23,40
8945	8,19,30,42,52
8946	7,11
8947	17,42
8948	34,42
8949	25
8950	13,19,31
8951	12,30
8952	12,42
8953	39
8954	14
8955	17,44
8956	54
8957	7,42
8958	56,57
8959	9,42
8960	20,25,42
8961	30
8962	3,6,7,30
8963	42,59
8964	40,47
8965	3
8966	0,30
8967	5
8968	34
8969	1,53
8970	40,42
8971	8,34
8972	12
8973	8,17
8974	42,59
8975	22,51
8976	19,42
8977	47,53
8978	4,7,23,44
8979	1,36
8980	14,59
8981	30,42
8982	11,42
8983	20,23,42
8984	19,42
8985	1,17
8986	5,47
